KEY,en,notes,sp,fr,de,it,pt-br
ARMOR_THICKHIDE_NAME,Thick Hide,,Товста Шкіра,Peau dure,Dicke Haut,Pelle Spessa,Couro Grosso
ARMOR_THICKHIDE_DESC,+1 Brace. Immunity to Slow and Freeze.,,+1 Брейс. Імунітет до Уповільнення та Замороження.,Garde +1. Immunité à la Lenteur et au Gel.,+1&nbsp;Wappnen. Immun gegen Verlangsamung und Frost.,+1 alla Guardia. Immunità a Rallentamento e Congelamento.,+1 de preparação. Imunidade contra lentidão e congelamento.
ARMOR_TOMBSTONE_NAME,Tombstone,,Надгробок,Pierre tombale,Grabstein,Lapide,Lápide
ARMOR_TOMBSTONE_DESC,Your basic attack has +2 Knockback and a +10% chance to Stun.,,Ваша звичайна атака має +2 до відштовхування і +10% шанс приголомшити.,Votre attaque de base bénéficie de Recul +2&nbsp;et a +10&nbsp;% de chances d'infliger Étourdissement.,"Dein Grundangriff hat +2&nbsp;Rückstoß und +10&nbsp% Wahrscheinlichkeit, Betäubung zu verursachen.",Il tuo attacco base ha +2 Contraccolpo e +10% di probabilità di Stordimento.,Seu ataque básico possui +2 de empurrão e +10% de chance de atordoar.
ARMOR_TWOOFSPADES_NAME,Two of Spades,,Двійка пік,Deux de pique,Pik-Zwei,Due di Picche,Dois de Espadas
ARMOR_TWOOFSPADES_DESC,Double cast spells that cost 1 or 2 mana.,,"Подвійно застосовує заклинання, що коштують 1 або 2 мани.",Les sorts coûtant 1&nbsp;ou 2&nbsp;mana sont lancés deux fois.,"Zauber, die 1 oder 2&nbsp;Mana kosten, werden doppelt gewirkt.",Lanci due volte gli incantesimi che costano 1 o 2 mana.,Encantamentos que custam 1 ou 2 de mana são lançados duas vezes.
ARMOR_WATERFEEDER_NAME,Water Feeder,,Водяний Подавач,Abreuvoir,Wasserversorger,Abbeveratoio,Bebedouro
ARMOR_WATERFEEDER_DESC,"+1 Health Regen.
Become wet at the start of your turn.",,"+1 відновлення здоров'я.
Стаєте мокрим на початку свого ходу.","Régénération de PV +1.
Vous devenez Mouillé au début de votre tour.","+1&nbsp;Lebensregeneration.
Am Anfang des Zuges wirst du nass.","+1 a Rigenerazione Salute.
Ti bagni all'inizio del turno.","+1 de regeneração de saúde.
Molhe-se no início do seu turno."
ARMOR_WHITERABBITPAW_NAME,White Rabbit Paw,,Лапа Білого Кролика,Patte de lapin blanc,Weiße Rabenpfote,Zampa di Coniglio Bianca,Pata de Coelho Branco
ARMOR_WHITERABBITPAW_DESC,,,,,,,
ARMOR_ZARATANATURD_NAME,Zaratana's Turd,,Гівно Заратани,Étron de Zaratana,Zaratanas Kackwurst,Escremento di Zaratana,Cocô de Zaratana
ARMOR_ZARATANATURD_DESC,Knockback immunity.,,Імунітет до відштовхування.,Immunité au Recul.,Immun gegen Rückstoß.,Immunità al Contraccolpo.,Imunidade contra empurrões.
ARMOR_ZODIACSPONCHO_NAME,Zodiacs Poncho,,Пончо Зодіаків,Poncho du zodiac,Zodiacs Poncho,Poncho dello Zodiaco,Poncho do Zodíaco
ARMOR_ZODIACSPONCHO_DESC,"+1 Range. During your turn, one random enemy has a Bounty.",,+1 Дальність. Під час вашого ходу один випадковий ворог має нагороду.,"Portée +1. Durant votre tour, un ennemi aléatoire a une Prime.",+1&nbsp;Reichweite. Während deines Zuges hat ein zufälliger Gegner ein Kopfgeld.,"+1 al raggio d'azione. Durante il tuo turno, un nemico casuale ha una Taglia.","+1 de alcance. Durante seu turno, um inimigo aleatório passa a conceder uma recompensa."
ARMOR_AFRIENDSFOOT_NAME,A Friends Foot,,Нога друга,Pied d'un ami,Fuß eines Freundes,Piede di un Amico,Pé de Amigo
ARMOR_AFRIENDSFOOT_DESC,Gain +1 [img:lck] when you get a kill.,,Отримуєш +1 [img:lck] при вбивстві.,[img:lck] +1&nbsp;quand vous tuez un ennemi.,"Erhalte +1&nbsp;[img:lck], wenn du eine Einheit umbringst.",Ottieni +1 alla [img:lck] quando uccidi qualcuno.,Obtenha +1 de [img:lck] ao realizar uma baixa.
,,,,,,,
//face armor,,,,,,,
ARMOR_ATTRACTIVEHAIRCLIP_NAME,Attractive Hair Clip,,Приваблива заколка,Jolie barrette à cheveux,Schicke Haarspange,Fermaglio Attraente,Presilha de Cabelo Atraente
ARMOR_ATTRACTIVEHAIRCLIP_DESC,"After you're downed, the next time an allied cat takes a turn, they take an extra turn.",,"Після того, як тебе повалили, наступного разу, коли один із союзних котів ходитиме, він отримає додатковий хід.","K.O., la prochaine fois qu'un chat allié joue son tour, il peut en jouer un de plus.","Wenn du in Ohnmacht fällst, erhält die nächste verbündete Katze einen zusätzlichen Zug.","Dopo che vai KO, la prossima volta che un gatto alleato effettua un turno, ne effettua uno aggiuntivo.","Após você ficar inconsciente, na próxima vez em que um gato aliado usar um turno, ele recebe um turno adicional."
ARMOR_BANDAGE_NAME,Bandage,,Бинт,Pansement,Bandage,Benda,Bandagem
ARMOR_BANDAGE_DESC,+2 Health Regen.,,+2 до регенерації здоров'я.,Régénération de PV +2.,+2&nbsp;Lebensregeneration.,+2 a Rigenerazione Salute.,+2 de regeneração de saúde.
ARMOR_BANDAGES_NAME,Bandages,,Бинти,Pansements,Bandagen,Bende,Bandagens
ARMOR_BANDAGES_DESC,Heals heal you for twice as much.,,Зцілення відновлює тобі вдвічі більше здоров'я.,Les soins vous soignent 2&nbsp;fois plus.,Heilungen heilen dich doppelt so viel.,Le cure rigenerano il doppio dei PS.,Curas têm sua eficiência dobrada em você.
ARMOR_BANDITMASK_NAME,Bandit Mask,,Маска Бандита,Masque de bandit,Räubermaske,Maschera da Bandito,Máscara de Bandido
ARMOR_BANDITMASK_DESC,Your basic attack spawns 1 coin when it deals damage.,,"Твоя базова атака заспавнить 1 монету, коли завдає шкоди.",Votre attaque de base fait apparaître 1&nbsp;pièce quand elle inflige des dégâts.,"Dein Grundangriff lässt 1&nbsp;Münze erscheinen, wenn er Schaden verursacht.",Il tuo attacco base genera 1 moneta quando infligge danno.,Seu ataque básico gera 1 moeda ao causar dano.
ARMOR_BARBEDSCRAP_NAME,Barbed Scrap,,Шипований обломок,Feraille barbelée,Spitzer Schrott,Rottame Spinato,Sucata Farpada
ARMOR_BARBEDSCRAP_DESC,"+1 Thorns, +1 Damage.",,"+1 до шипів, +1 до шкоди.","Épines +1, Dégâts +1.","+1&nbsp;Dornen, +1&nbsp;Schaden.","+1 Spine, +1 al Danno.","+1 de espinhos, +1 de dano."
ARMOR_BEARTRAPMASK_NAME,Bear Trap Mask,,Маска ведмежої пастки,Masque piège à ours,Bärenfallenmaske,Maschera da Trappola per Orsi,Máscara de Armadilha de Urso
ARMOR_BEARTRAPMASK_DESC,+1 Bleed Thorns.,,"+1 до шипів, що викликають кровотечу.",Épines sanglantes +1.,+1&nbsp;Blutige Dornen.,+1 Spine Insanguinate.,+1 de espinhos de sangramento.
ARMOR_BLACKBELT_NAME,Black Belt,,Чорний пояс,Ceinture noire,Schwarzer Gürtel,Cintura Nera,Faixa Preta
ARMOR_BLACKBELT_DESC,25% chance to block attacks and counter attack.,,25% шанс заблокувати атаки й контратакувати.,25&nbsp;% de chances de bloquer les attaques et de contre-attaquer.,"25%ige Wahrscheinlichkeit, Angriffe zu blockieren und sie zu kontern.",25% di probabilità di bloccare gli attacchi e contrattaccare.,25% de chance de bloquear ataques e contra-atacar.
ARMOR_BLESSEDASHES_NAME,Blessed Ashes,,Благословений Попіл,Cendre bénies,Gesegnete Asche,Ceneri Benedette,Cinzas Abençoadas
ARMOR_BLESSEDASHES_DESC,Gain +3 [img:shield] once per battle when your HP is 3 or less.,,"Отримуєте +3 [img:shield] один раз за бій, коли ваші ОЗ становлять 3 або менше.",[img:shield] +3&nbsp;une fois par combat quand vos PV sont de 3&nbsp;ou moins.,"Erhalte einmal pro Kampf +3&nbsp;[img:shield], wenn du 3 oder weniger LP hast.",Ottieni +3 allo [img:shield] una volta per battaglia quando i tuoi PS sono pari o inferiori a 3.,Obtenha +3 de [img:shield] uma vez por batalha quando sua saúde atingir 3 ou menos.
ARMOR_BOZO_NAME,Bozo,,Bozo,Nez rouge,Clownsnase,Buffone,Bozo
ARMOR_BOZO_DESC,Your basic attack has a +15% chance to inflict Fear.,,Ваша базова атака має +15% шанс спричинити Страх.,Votre attaque de base a +15&nbsp;% de chances d'infliger Peur.,"Dein Grundangriff hat eine +15%ige Wahrscheinlichkeit, Angst zu verursachen.",Il tuo attacco base ha una probabilità del +15% di infliggere Paura.,Seu ataque básico possui +15% de chance de aplicar medo.
ARMOR_BROWNBELT_NAME,Brown Belt,,Коричневий пояс,Ceinture marron,Brauner Gürtel,Cintura Marrone,Faixa Marrom
ARMOR_BROWNBELT_DESC,"+1 Damage.
If you end your turn with unused basic attacks, gain that many Backflips.",,"+1 до шкоди.
Якщо ви закінчуєте свій хід з невикористаними базовими атаками, отримайте стільки бекфліпів.","Dégâts +1.
Vous gagnez autant de Saltos arrière que vous avez d'attaques de base inutilisées à la fin de votre tour.","+1&nbsp;Schaden.
Wenn du deinen Zug mit unbenutzten Grundangriffen beendest, erhältst du Rückwärtssalti in dieser Höhe.","+1 al Danno.
Se termini il turno con attacchi base inutilizzati, ottieni altrettanti Salti Mortali all'Indietro.","+1 de dano.
Se você finalizar seu turno com ataques básicos não utilizados, obtenha uma quantidade equivalente de mortais para trás."
ARMOR_CHAMPIONSMASK_NAME,Champion's Mask,,Маска чемпіона,Masque de champion,Championmaske,Maschera del Campione,Máscara de Campeão
ARMOR_CHAMPIONSMASK_DESC,Gain +1 [img:{str_aux}] until the end of the battle each time you kill a unit.,,"Отримуйте +1 [img:{str_aux}] до кінця бою щоразу, коли ви вбиваєте юніта.",[img:{str_aux}] +1&nbsp;jusqu'à la fin du combat chaque fois que vous tuez une unité.,"Erhalte bis zum Ende des Kampfes jedes Mal, wenn du eine Einheit tötest, +1&nbsp;[img:{str_aux}].","Ottieni +1 alla [img:{str_aux}] fino alla fine della battaglia, ogni volta che uccidi un'unità.",Obtenha +1 de [img:{aux}] até o final da batalha sempre que realizar uma baixa contra uma unidade.
ARMOR_CONJOINEDAMEOBA_NAME,Conjoined Ameoba,,Зрощена амеба,Paire d'amibes,Angewachsene Amöbe,Ameba Congiunta,Ameba Unida
ARMOR_CONJOINEDAMEOBA_DESC,"Brace 2. +2 Health Regen. Units that contact you are knocked back 2 tiles.
20% chance to spawn a Charmed Ameoba at the end of the turn.",,"Brace 2. +2 відновлення здоров'я. Юніти, які торкаються вас, відштовхуються на 2 клітинки.
20% шанс заспавнити Зачаровану амебу в кінці ходу.","Garde 2. Régénération de PV +2. Les unités qui vous touchent subissent Recul +2.
20&nbsp;% de chances d'invoquer une amibe envoûtée en fin de tour.","Wappnen&nbsp;2. +2&nbsp;Lebensregeneration. Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.
20%ige Wahrscheinlichkeit, am Ende des Zuges eine freundliche Amöbe zu rufen.","Guardia 2. +2 a Rigenerazione Salute. Le unità che ti toccano vengono respinte di 2 caselle.
20% di probabilità di generare un'Ameba Ammaliata alla fine del turno.","Preparação 2. +2 de regeneração de saúde. Unidades que entrarem em contato com você são empurradas 2 espaços para trás.
20% de chance de gerar uma ameba enfeitiçada no final do turno."
ARMOR_COOLROCKS_NAME,Cool Rocks,,Круті камені,Pierres stylées,Coole Steine,Rocce Fantastiche,Pedras Legais
ARMOR_COOLROCKS_DESC,"Your basic attack has +1 Knockback.
When you are downed, gain coins.",,"Ваша базова атака має +1 до відштовхування.
Коли ви повалені, отримайте монети.","Cassant. Votre attaque de base inflige Recul +1.
K.O., vous obtenez des pièces.","Dein Grundangriff hat +1&nbsp;Rückstoß.
Du erhältst Münzen, wenn du in Ohnmacht fällst.","Il tuo attacco base ha +1 Contraccolpo.
Quando sei KO, ottieni monete.","Seu ataque básico possui +1 de empurrão.
Ao ficar inconsciente, obtenha moedas."
ARMOR_DEBRIS_NAME,Debris,,Debris,Récup',Schutt,Detriti,Escombros
ARMOR_DEBRIS_DESC,+1 Brace.,,+1 Brace.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação
ARMOR_DOODIEMASK_NAME,Doodie Mask,,Маска Гівна,Masquétron,Pupsmaske,Maschera da Cacchina,Máscara de Cocô
ARMOR_DOODIEMASK_DESC,Spawn a Charmed Fly at the end of your turn.,,Заспавнити Зачаровану муху в кінці вашого ходу.,Invoque une mouche envoûtée à la fin de votre tour.,Rufe am Ende deines Zuges eine freundliche Fliege.,Generi una Mosca Ammaliata alla fine del tuo turno.,Gere uma mosca enfeitiçada no fim do seu turno.
ARMOR_ETHEREALEYES_NAME,Ethereal Eyes,,Ефірні очі,Yeux éthérés,Ätherische Augen,Occhi Eterei,Olhos Etéreos
ARMOR_ETHEREALEYES_DESC,"+15% Dodge Chance.
Gain +5% Dodge Chance each time you take damage.",,"+15% шанс ухилення.
Отримуйте +5% шанс ухилення щоразу, коли ви отримуєте шкоду.","Chances d'esquive +15&nbsp;%.
Chances d'esquive +5&nbsp;% quand vous subissez des dégâts.","+15&nbsp;% Ausweichchance.
Erhalte jedes Mal, wenn du Schaden erleidest, +5&nbsp;% Ausweichchance.","+15% di probabilità di schivata.
Ottieni +5% di probabilità di schivata ogni volta che subisci danno.","+15% de chance de esquiva.
Obtenha +5% de chance de esquiva sempre que sofrer dano."
ARMOR_EYEOFGOD_NAME,Eye Of God,,Око Бога,Œil de Dieu,Das Auge Gottes,Occhio di Dio,Olho de Deus
ARMOR_EYEOFGOD_DESC,"+10 range. 
Your ranged attacks can't miss.",,"+10 до дальності.
Ваші дистанційні атаки не можуть промахуватися.","Portée +10.
Vos attaques à distance ne peuvent pas échouer.","+10&nbsp;Reichweite. 
Deine Fernkampfangriffe können nicht verfehlen.","+10 al raggio d'azione.
I tuoi attacchi a distanza non possono mancare il bersaglio.","+10 de alcance.
Seus ataques à distância não podem errar."
ARMOR_EYEOFRA_NAME,Eye of Ra,,Око Ра,Œil de Râ,Augen von Ra,Occhio di Ra,Olho de Ra
ARMOR_EYEOFRA_DESC,"Your basic attack inflicts Burn 1 and Blind 1.
Inflict Burn 1 and Blind 1 on units that contact or attack you.",,"Ваша базова атака накладає Опік 1 та Осліплення 1.
Наносьте Опік 1 та Осліплення 1 юнітам, які торкаються або атакують вас.","Votre attaque de base inflige Brûlure +1&nbsp;et Cécité +1.
Vous infligez Brûlure +1&nbsp;et Cécité +1&nbsp;aux unités qui vous touchent ou vous attaquent.","Dein Grundangriff verursacht Verbrennung&nbsp;1 und Blindheit&nbsp;1.
Verursache Verbrennung&nbsp;1 und Blindheit&nbsp;1 bei Einheiten, die dich berühren oder angreifen.","Il tuo attacco base infligge Bruciatura 1 e Accecamento 1.
Infliggi Bruciatura 1 e Accecamento 1 alle unità che ti toccano o ti attaccano.","Seus ataques básicos aplicam queimadura 1 e cegueira 1.
Aplique queimadura 1 e cegueira 1 em unidades que atacarem ou entrarem em contato com você."
ARMOR_FACECOVERING_NAME,Face Covering,,Покриття обличчя,Masque médical,Gesichtsbedeckung,Copertura del Viso,Cobertura Facial
ARMOR_FACECOVERING_DESC,,,,,,,
ARMOR_FEATHEREDMASK_NAME,Feathered Mask,,Пір'яна маска,Masque de plumes,Federmaske,Maschera Piumata,Máscara de Penas
ARMOR_FEATHEREDMASK_DESC,+10% Dodge Chance.,,+10% шанс ухилення.,Chances d'esquive +10&nbsp;%.,+10&nbsp;% Ausweichchance.,+10% di probabilità di schivata.,+10% de chance de esquiva.
ARMOR_FLESHKID_NAME,Flesh Kid,,Дитя Плоті,Enfant de chair,Fleischkind,Giovanotto di Carne,Criança Carnuda
ARMOR_FLESHKID_DESC,"You can't get injuries.
When you're downed, revive at the end of the round.
Your movement action is Jump.",,"Ти не отримуєш поранень.
Коли ти повалений, відроджуєшся в кінці раунду.
Твоя дія руху — Стрибок.","Vous ne pouvez pas subir de blessure.
K.O., vous êtes réanimé en fin de manche.
Votre action de déplacement devient Saut.","Du kannst keine Verletzungen erleiden.
Wenn du in Ohnmacht fällst, wirst du am Ende der Runde wiederbelebt.
Deine Bewegungsaktion ist Sprung.","Non puoi subire ferite.
Quando sei a terra, ti rianimi alla fine del round.
La tua azione di movimento è Salto.","Você não pode sofrer ferimentos.
Ao ficar inconsciente, reviva no final da rodada.
Sua ação de movimento é um salto."
ARMOR_FLOWER_NAME,Flower,,Квітка,Fleur,Blume,Fiore,Flor
ARMOR_FLOWER_DESC,"Spawn flowers under you when you end your turn.
+1 Health Regen.",,"Заспавнює квіти під тобою, коли ти закінчуєш хід.
+1 відновлення здоров'я.","Des fleurs poussent sur votre case à la fin de votre tour.
Régénération de PV +1.","Blumen erscheinen unter dir, wenn du deinen Zug beendest.
+1&nbsp;Lebensregeneration.","Generi fiori sotto di te alla fine del tuo turno.
+1 a Rigenerazione Salute.","Gere flores sob seus pés ao finalizar seu turno.
+1 de regeneração de saúde."
ARMOR_GEMSTONEBONES_NAME,Gemstone Bones,,Кістки зі самоцвіту,Os précieux,Edelsteinknochen,Ossa di Gemma,Ossos de Pedra Preciosa
ARMOR_GEMSTONEBONES_DESC,"+1 Kinetic Spikes. When you take damage, gain +1 [img:str]. When you are downed, emit 6 Sparkles.",,"+1 до Кінетичних Шипів. Коли ти отримуєш шкоду, отримуй +1 [img:str]. Коли ти повалений, випускаєш 6 Іскринок.","Pics cinétiques +1. [img:str] +1&nbsp;quand vous subissez des dégâts. K.O., vous émettez 6&nbsp;étincelles.","+1&nbsp;Kinetiknadeln. Erhalte +1&nbsp;[img:str], wenn du Schaden erleidest. Versprühe 6&nbsp;Funken, wenn du in Ohnmacht fällst.","+1 Spuntoni Cinetici. Quando subisci danno, ottieni +1 alla [img:str]. Quando sei KO, emetti 6 Scintille.","+1 de espinhos cinéticos. Ao sofrer dano, obtenha +1 de [img:str]. Ao ficar inconsciente, emita 6 fagulhas."
ARMOR_GLASSES_NAME,Glasses,,Окуляри,Lunettes,Brille,Occhiali,Óculos
ARMOR_GLASSES_DESC,,,,,,,
ARMOR_GLYPHOFPROTECTION_NAME,Glyph of Protection,,Гліф захисту,Glyphe protecteur,Schutzglyphe,Glifo di Protezione,Glifo de Proteção
ARMOR_GLYPHOFPROTECTION_DESC,Gain +1 [img:shield] each time you cast a spell.,,"Отримуй +1 [img:shield] щоразу, коли накладаєш заклинання.",[img:shield] +1&nbsp;quand vous lancez un sort.,"Erhalte jedes Mal, wenn du einen Zauber wirkst, +1&nbsp;[img:shield].",Ottieni +1 allo [img:shield] ogni volta che lanci un incantesimo.,Obtenha +1 de [img:shield] a cada vez que lançar um encantamento.
ARMOR_HITLERSMUSTACHE_NAME,Hitler's Mustache,,Вуса Гітлера,Moustache d'Hitler,Hitlers Schnurrbart,Baffi di Hitler,Bigode de Hitler
ARMOR_HITLERSMUSTACHE_DESC,"Permanent Madness.
Take 2 extra turns at the start of each round.",,"Постійне божевілля.
Отримуй 2 додаткові ходи на початку кожного раунду.","Folie permanente.
Vous jouez 2&nbsp;tours bonus au début de chaque manche.","Dauerhafter Wahnsinn.
Am Anfang jeder Runde hast du 2 zusätzliche Züge.","Follia Permanente.
Effettui 2 turni aggiuntivi all'inizio di ogni round.","Insanidade permanente.
Obtenha 2 turnos adicionais no início de cada rodada."
ARMOR_HOCKEYMASK_NAME,Hockey Mask,,Хокейна маска,Masque de hockey,Hockeymaske,Maschera da Hockey,Máscara de Hóquei
ARMOR_HOCKEYMASK_DESC,"While downed, you have a 25% chance to revive with 1 HP at the end of the round.",,"Поки ви в нокауті, у вас є 25% шанс відродитися з 1 ОЗ в кінці раунду.","K.O., vous avez 25&nbsp;% de chances d'être réanimé avec 1&nbsp;PV en fin de manche.","Während du ohnmächtig bist, besteht eine 25%ige Wahrscheinlichkeit, dass du am Ende der Runde mit 1&nbsp;LP wiederbelebt wirst.","Quando sei KO, hai un 25% di probabilità di rianimarti con 1 PS alla fine del round.","Enquanto estiver inconsciente, você possui 25% de chance de reviver com 1 PV no final da rodada."
ARMOR_HOLYTEARS_NAME,Holy Tears,,Святі Сльози,Larmes saintes,Heilige Tränen,Lacrime Sacre,Lágrimas Sagradas
ARMOR_HOLYTEARS_DESC,"Allies gain 2 [img:divineshield] when you are downed.
Your spells cost -1 mana.",,"Союзники отримують 2 [img:divineshield], коли ти повалений.
Вартість твоїх заклинань зменшується на 1 ману.","Vos alliés bénéficient de [img:divineshield] +2&nbsp;quand vous êtes K.O.
Vos sorts coûtent -1&nbsp;mana.","Verbündete erhalten 2&nbsp;[img:divineshield], wenn du in Ohnmacht fällst.
Deine Zauber kosten -1&nbsp;Mana.","Gli alleati ottengono 2 allo [img:divineshield] quando sei a terra.
I tuoi incantesimi costano -1 mana.","Aliados obtêm 2 de [img:divineshield] quando você fica inconsciente.
Seus encantamentos custam -1 de mana."
ARMOR_HORSEBLINDERS_NAME,Horse Blinders,,Козирки коня,Œillères pour chevaux,Scheuklappen,Paraocchi,Viseira de Cavalo
ARMOR_HORSEBLINDERS_DESC,"Your abilities have 100% accuracy and +50% Crit Chance.
You are unable to hit any unit that isn't in a straight line directly in front of you.",,"Твої здібності мають 100% точність і +50% шанс критичного удару.
Ти не можеш влучити по жодному юніту, який не знаходиться в прямій лінії безпосередньо перед тобою.","Vos compétences ont 100&nbsp;% de précision et Chances de coup critique +50&nbsp;%.
Vous ne pouvez toucher que les unités qui se trouve dans une ligne droite devant vous.","Deine Fähigkeiten haben 100&nbsp;% Genauigkeit und +50&nbsp;% kritische Trefferchance.
Du kannst nur Einheiten angreifen, die sich in einer geraden Linie vor dir befinden.","Le tue abilità hanno il 100% di precisione e un +50% di probabilità di colpo critico.
Non puoi colpire unità che non siano direttamente davanti a te in linea retta.","Suas habilidades possuem 100% de precisão e +50% de chance de crítico.
Você não pode golpear nenhuma unidade que não esteja diretamente em uma linha reta na sua frente."
ARMOR_INFAMOUSMASK_NAME,Infamous Mask,,Неславетна Маска,Masque horrible,Berüchtigte Maske,Maschera Malfamata,Máscara Infame
ARMOR_INFAMOUSMASK_DESC,Block attacks from the front.,,Блокує атаки спереду.,Bloque les attaques frontales.,Blockiert Angriffe von vorn.,Blocchi gli attacchi frontali.,Bloqueia ataques pela frente.
ARMOR_LEATHERHIDEMASK_NAME,Leather Hide Mask,,Шкіряна Маска,Masque en cuir de chat,Ledermaske,Maschera di Cuoio,Máscara de Couro
ARMOR_LEATHERHIDEMASK_DESC,"+1 Brace, +1 Health Regen, 5% chance to spawn a Charmed Flea each turn.",,"+1 до Brace, +1 до регенерації здоров'я, 5% шанс заспавнити Зачаровану блоху кожного ходу.","Garde +1, Régénération de PV +1, 5&nbsp;% de chances d'invoquer une puce chaque tour.","+1&nbsp;Wappnen, +1&nbsp;Lebensregeneration, 5%ige Wahrscheinlichkeit, in jedem Zug einen freundlichen Floh zu rufen.","+1 alla Guardia, +1 a Rigenerazione Salute, 5% di probabilità di generare una Pulce Ammaliata ogni turno.","+1 de preparação, +1 de regeneração de saúde, 5% de chance de gerar uma pulga enfeitiçada a cada turno."
ARMOR_LEECHBROOD_NAME,Leech Brood,,Рій Пиявок,Couvée de sangsue,Blutegelbrut,Covata di Sanguisughe,Ninhada de Sanguessugas
ARMOR_LEECHBROOD_DESC,"Inflict Leech 1 to all enemies at the start of each battle.
Start each battle at 50% health.",,"Накладає Leech 1 на всіх ворогів на початку кожної битви.
Починає кожну битву з 50% здоров'я.","Inflige Sangsue +1&nbsp;à tous les ennemis au début de chaque combat.
Vous débutez chaque combat avec 50&nbsp;% de PV.","Verursache bei allen Gegnern am Anfang des Kampfes Blutegel&nbsp;1.
Beginne jeden Kampf mit 50&nbsp;% LP.","Infliggi Sanguisuga 1 a tutti i nemici all'inizio di ogni battaglia.
Inizi ogni battaglia con il 50% di salute.","Aplique sanguessuga 1 em todos os inimigos no início de cada batalha.
Inicie cada batalha com 50% de saúde."
ARMOR_LILTUMOR_NAME,Lil' Tumor,,Маленька Пухлина,Petite tumeur,Kleiner Tumor,Tumore Piccolo,Tumor Pequeno
ARMOR_LILTUMOR_DESC,"At the end of each battle, gain -1 to three random stats, then gain a mutation.",,"Наприкінці кожної битви зменшує на 1 три випадкові характеристики, а потім дає мутацію.","À la fin de chaque combat, vous perdez 1&nbsp;point sur 3&nbsp;stats aléatoires, puis vous gagnez une mutation.",Erhalte am Ende jedes Kampfes -1 auf drei zufällige Attribute und eine Mutation.,"Alla fine di ogni battaglia, subisci -1 a tre statistiche casuali, poi ottieni una mutazione.","No fina de cada batalha, obtenha -1 em três atributos aleatórios, e então ganhe uma mutação."
ARMOR_MINERIMPLANT_NAME,Miner Implant,,Шахтарський Імплант,Implant de mineur,Zwergenimplantant,Impianto del Minatore,Implante de Mineração
ARMOR_MINERIMPLANT_DESC,"+1 range, +1 reach.
Poison Immunity.",,"+1 до дальності, +1 до досяжності.
Імунітет до отрути.","Portée +1, Allonge +1.
Immunité au Poison.","+1&nbsp;Reichweite.
Immun gegen Gift.","+1 al raggio d'azione, +1 alla portata.
Immunità al Veleno.","+1 de alcance. +1 de envergadura.
Imunidade contra veneno."
ARMOR_MINERSBEARD_NAME,Miner's Beard,,Борода Шахтаря,Barbe de mineur,Zwergenbart,Barba del Minatore,Barba de Mineiro
ARMOR_MINERSBEARD_DESC,"When you take damage, spawn scrap.
When you end turn, spawn a coin on a random tile.",,"Коли ви отримуєте шкоду, заспавниться брухт.
Коли ви завершуєте хід, на випадковій клітинці заспавниться монета.","Quand vous subissez des dégâts, un morceau de ferraille apparaît.
À la fin de votre tour, une pièce apparaît sur une case aléatoire.","Wenn du Schaden erleidest, erscheint Schrott.
Wenn du deinen Zug beendest, erscheint eine Münze auf einem zufälligen Feld.","Quando subisci danno, generi rottami.
Alla fine del turno, generi una moneta su una casella casuale.","Ao sofrer dano, gere sucata.
Ao finalizar seu turno, gere uma moeda em um espaço aleatório."
ARMOR_MONOCLE_NAME,Monocle,,Монокль,Monocle,Monokel,Monocolo,Monóculo
ARMOR_MONOCLE_DESC,Your physical attacks can't miss.,,Ваші фізичні атаки не можуть промахуватися.,Vos attaques physiques ne peuvent pas échouer.,Deine physischen Angriffe können nicht verfehlen.,I tuoi attacchi fisici non possono mancare il bersaglio.,Seus ataques físicos não podem errar.
ARMOR_MUDMASK_NAME,Mud Mask,,Грязьова Маска,Masque de boue,Schlammmaske,Maschera di Fango,Máscara de Lama
ARMOR_MUDMASK_DESC,Fragile and Brittle while wet.,,"Крихка й ламка, коли мокра.","Mouillé, devient Fragile et Cassant.","Zerbrechlich und spröde, wenn sie nass ist.",Fragile e Friabile quando ti bagni.,Frágil e quebradiça quando molhada.
ARMOR_MUERTOSMASK_NAME,Muertos Mask,,Маска Муертос,Masque mexicain,Muertosmaske,Maschera dei Muertos,Máscara de Dia dos Mortos
ARMOR_MUERTOSMASK_DESC,+6 Corpse Health.,,+6 до здоров'я трупа.,PV de cadavre +6.,+6&nbsp;Leichenlebenspunkte.,+6 a Salute del Cadavere.,+6 de saúde de cadáver.
ARMOR_MUSTACHE_NAME,Mustache,,Вуса,Moustache,Schnurrbart,Baffi,Bigode
ARMOR_MUSTACHE_DESC,,,,,,,
ARMOR_MUZZLE_NAME,Muzzle,,Намордник,Muselière,Maulkorb,Museruola,Mordaça
ARMOR_MUZZLE_DESC,,,,,,,
ARMOR_MYSTICALBLINDFOLD_NAME,Mystical Blindfold,,Містична пов'язка,Bandeau mystique,Mystische Augenbinde,Benda Mistica,Venda Mística
ARMOR_MYSTICALBLINDFOLD_DESC,Your physical attacks and abilities always miss.,,Ваші фізичні атаки та здібності завжди промахуються.,Vos attaques physiques et compétences ne peuvent pas échouer.,Deine physischen Angriffe und Fähigkeiten verfehlen immer.,I tuoi attacchi fisici e le tue abilità fisiche mancano sempre il bersaglio.,Seus ataques e habilidades físicos sempre erram.
